question,answer_llm,answer_orig,document
When is dot product the same as cosine similarity for embeddings?,"Dot product is the same as cosine similarity when the embeddings are **normalized to unit length**.

In that case, their magnitudes are 1, so cosine similarity reduces to just:

`dot(a, b)`

This is true for the lesson’s embeddings because they were already normalized. If the embeddings are **not** normalized, then dot product and cosine similarity are **not** the same.","In the lesson, `.dot(...)` was used under the assumption that the embeddings returned by the model (e.g., `model.encode(...)` from OpenAI) are already normalized to have unit length. In that case, the dot product is mathematically equivalent to cosine similarity.

In the homework, however, we use classic embeddings like TF-IDF + SVD, which are not normalized by default. This means that the dot product does not represent cosine similarity unless we manually normalize the vectors.",92cd22cada
"Do OpenAI embeddings already come normalized, or do we need to do it ourselves?","Yes — in the lesson context, OpenAI embeddings are assumed to already be normalized to unit length, so you can use the dot product directly as cosine similarity.

For homework embeddings like TF-IDF + SVD, you need to normalize them yourself before using dot product as cosine similarity.","In the lesson, `.dot(...)` was used under the assumption that the embeddings returned by the model (e.g., `model.encode(...)` from OpenAI) are already normalized to have unit length. In that case, the dot product is mathematically equivalent to cosine similarity.

In the homework, however, we use classic embeddings like TF-IDF + SVD, which are not normalized by default. This means that the dot product does not represent cosine similarity unless we manually normalize the vectors.",92cd22cada
Why can’t I use plain dot product for TF-IDF + SVD vectors in the homework?,"You can’t use plain dot product for TF-IDF + SVD vectors because they are **not normalized by default**.

- In the lesson, `.dot(...)` worked because the model embeddings were assumed to be **unit-length** already, so dot product = cosine similarity.
- In the homework, TF-IDF + SVD vectors need **manual normalization** first. Otherwise, the dot product also depends on vector length, not just direction.

So for homework, use cosine similarity with normalized vectors — not raw dot product.","In the lesson, `.dot(...)` was used under the assumption that the embeddings returned by the model (e.g., `model.encode(...)` from OpenAI) are already normalized to have unit length. In that case, the dot product is mathematically equivalent to cosine similarity.

In the homework, however, we use classic embeddings like TF-IDF + SVD, which are not normalized by default. This means that the dot product does not represent cosine similarity unless we manually normalize the vectors.",92cd22cada
What’s the reason normalization matters more in the homework than in the lecture example?,"In the lecture, the embeddings were assumed to already be normalized, so using `.dot(...)` gave the same result as cosine similarity.

In the homework, the embeddings from TF-IDF + SVD are not normalized by default, so normalization matters to make the dot product equivalent to cosine similarity.","In the lesson, `.dot(...)` was used under the assumption that the embeddings returned by the model (e.g., `model.encode(...)` from OpenAI) are already normalized to have unit length. In that case, the dot product is mathematically equivalent to cosine similarity.

In the homework, however, we use classic embeddings like TF-IDF + SVD, which are not normalized by default. This means that the dot product does not represent cosine similarity unless we manually normalize the vectors.",92cd22cada
"Should I index just the answer text, just the question, or both together when I build vector search for FAQ retrieval?","There’s no single right answer — it’s an experiment on your dataset.

The course suggests three options:

- **Index the answer text only**
- **Index the question only**
- **Index `question + "" "" + answer text` together**

In practice, **question + answer text** is often the best starting point, but it also makes the input longer and slightly more expensive. The right choice is whichever gives the best retrieval quality on your ground-truth set, such as **hit rate** or **MRR**.

So: **try all three and evaluate**.","There's no single right answer — it's an experiment to run on your dataset. The course shows three options:

- Embed the answer (`text`) only — works because the model captures semantic similarity between questions and their answers.
- Embed the question only — works because user queries look like the indexed questions.
- Embed `question + "" "" + text` — often the best, but produces longer input and slightly more cost.

Pick whichever gives the best hit rate / MRR on your ground-truth set. The course materials include a side-by-side comparison.",5c4a8d2e60
"In the vector search homework, is it better to embed only the question, only the answer, or combine them?","There's no single best choice — the course says to treat it as an experiment on your dataset.

The three options are:

- **Embed the answer only** (`text`)
- **Embed the question only**
- **Embed `question + "" "" + text`** — often works best, but is a bit longer and costs slightly more

Best practice: try all three and pick the one with the best **hit rate / MRR** on your ground-truth set.","There's no single right answer — it's an experiment to run on your dataset. The course shows three options:

- Embed the answer (`text`) only — works because the model captures semantic similarity between questions and their answers.
- Embed the question only — works because user queries look like the indexed questions.
- Embed `question + "" "" + text` — often the best, but produces longer input and slightly more cost.

Pick whichever gives the best hit rate / MRR on your ground-truth set. The course materials include a side-by-side comparison.",5c4a8d2e60
"How do I decide whether to store question, answer, or question plus answer in the embeddings for my dataset?","You should treat this as an experiment on your own dataset — there isn’t one universally correct choice.

The course suggests three options:

- **Embed the answer only**: often works well because the model can capture semantic similarity between the user’s question and the answer text.
- **Embed the question only**: works well if your user queries are phrased similarly to the stored questions.
- **Embed question + answer together**: often performs best, but it makes the input longer and can cost a bit more.

The recommended way to decide is to **evaluate each option on a ground-truth set** and compare metrics like:

- **hit rate**
- **MRR**
- **precision@k**
- **recall@k**

So the practical answer is: **pick the one that gives the best retrieval performance on your data**.","There's no single right answer — it's an experiment to run on your dataset. The course shows three options:

- Embed the answer (`text`) only — works because the model captures semantic similarity between questions and their answers.
- Embed the question only — works because user queries look like the indexed questions.
- Embed `question + "" "" + text` — often the best, but produces longer input and slightly more cost.

Pick whichever gives the best hit rate / MRR on your ground-truth set. The course materials include a side-by-side comparison.",5c4a8d2e60
"Why does the course mention three different embedding choices for FAQ search, and which one usually works best?","The course mentions three embedding choices because there isn’t one universally best way to represent FAQ entries for search — it depends on your dataset, so you should test and compare them.

The three options are:

- **Embed the answer (`text`) only**  
- **Embed the question only**  
- **Embed `question + "" "" + text`**

In practice, **`question + text` often works best**, because it gives the embedding model more context. The tradeoff is that it uses longer input, so it can cost a bit more.","There's no single right answer — it's an experiment to run on your dataset. The course shows three options:

- Embed the answer (`text`) only — works because the model captures semantic similarity between questions and their answers.
- Embed the question only — works because user queries look like the indexed questions.
- Embed `question + "" "" + text` — often the best, but produces longer input and slightly more cost.

Pick whichever gives the best hit rate / MRR on your ground-truth set. The course materials include a side-by-side comparison.",5c4a8d2e60
"For retrieval quality, should I test question-only vs answer-only vs question+text embeddings, and what metric should I use to choose?","Yes — for retrieval quality, you should test all three on your own ground-truth set:

- question-only embeddings
- answer-only embeddings
- question + text embeddings

There is no single best choice; the course says it’s an experiment on your dataset. Often, `question + text` works best, but it’s longer and slightly more expensive.

To choose between them, use retrieval metrics on a labeled evaluation set, especially:

- hit rate
- MRR (mean reciprocal rank)

You can also look at precision@k or recall@k, but the course explicitly recommends picking the option with the best hit rate / MRR on your ground-truth set.","There's no single right answer — it's an experiment to run on your dataset. The course shows three options:

- Embed the answer (`text`) only — works because the model captures semantic similarity between questions and their answers.
- Embed the question only — works because user queries look like the indexed questions.
- Embed `question + "" "" + text` — often the best, but produces longer input and slightly more cost.

Pick whichever gives the best hit rate / MRR on your ground-truth set. The course materials include a side-by-side comparison.",5c4a8d2e60
What does cosine similarity actually measure between two vectors?,"Cosine similarity measures the **alignment of two vectors**, specifically the **cosine of the angle between them**.

- If the vectors point in the same direction, similarity is **1**
- If they are orthogonal, similarity is **0**
- If they point in opposite directions, similarity is **-1**

It ignores vector magnitude when the vectors are normalized, so it’s mainly about **direction**, not length.","Cosine similarity is a measure used to calculate the similarity between two non-zero vectors, often used in text analysis to determine how similar two documents are based on their content. This metric computes the cosine of the angle between two vectors, which are typically word counts or TF-IDF values of the documents. The cosine similarity value ranges from -1 to 1, where 1 indicates that the vectors are identical, 0 indicates that the vectors are orthogonal (no similarity), and -1 represents completely opposite vectors.",db78580409
How do you calculate cosine similarity for text documents or embeddings?,"To calculate cosine similarity for text documents or embeddings:

1. **Represent each document as a vector**  
   This could be word counts, TF-IDF values, or embedding vectors.

2. **Normalize the vectors to unit length**  
   If vectors are normalized, cosine similarity is just the **dot product**.

3. **Compute the dot product**  
   For a query vector and each document vector, multiply corresponding components and sum them.

Mathematically:

\[
\cos(\theta) = \frac{A \cdot B}{\|A\| \|B\|}
\]

If both vectors are already normalized:

\[
\cos(\theta) = A \cdot B
\]

So in practice, for embeddings, cosine similarity is often computed efficiently as a **matrix multiplication** between the query vector and the document embeddings.

","Cosine similarity is a measure used to calculate the similarity between two non-zero vectors, often used in text analysis to determine how similar two documents are based on their content. This metric computes the cosine of the angle between two vectors, which are typically word counts or TF-IDF values of the documents. The cosine similarity value ranges from -1 to 1, where 1 indicates that the vectors are identical, 0 indicates that the vectors are orthogonal (no similarity), and -1 represents completely opposite vectors.",db78580409
Why is cosine similarity so common in vector search and text analysis?,"Cosine similarity is common because it measures how aligned two vectors are, regardless of their magnitude. That makes it especially useful for text and embeddings, where the direction of the vector matters more than its length.

In practice, it’s popular because:

- It captures semantic similarity well for documents and queries.
- It works naturally with word counts, TF-IDF, and embeddings.
- If vectors are normalized to unit length, cosine similarity becomes just a dot product, which is very efficient to compute with matrix multiplication.

So it’s both meaningful for text analysis and computationally convenient for vector search.","Cosine similarity is a measure used to calculate the similarity between two non-zero vectors, often used in text analysis to determine how similar two documents are based on their content. This metric computes the cosine of the angle between two vectors, which are typically word counts or TF-IDF values of the documents. The cosine similarity value ranges from -1 to 1, where 1 indicates that the vectors are identical, 0 indicates that the vectors are orthogonal (no similarity), and -1 represents completely opposite vectors.",db78580409
"What does it mean when cosine similarity is 1, 0, or -1?","When cosine similarity is:

- **1**: the vectors are **identical** in direction
- **0**: the vectors are **orthogonal** and have **no similarity**
- **-1**: the vectors are **completely opposite** in direction","Cosine similarity is a measure used to calculate the similarity between two non-zero vectors, often used in text analysis to determine how similar two documents are based on their content. This metric computes the cosine of the angle between two vectors, which are typically word counts or TF-IDF values of the documents. The cosine similarity value ranges from -1 to 1, where 1 indicates that the vectors are identical, 0 indicates that the vectors are orthogonal (no similarity), and -1 represents completely opposite vectors.",db78580409
"Can cosine similarity be used only with word counts, or also with TF-IDF and other vector representations?","Yes — cosine similarity can be used with **word counts, TF-IDF, and other vector representations**.

From the context, it’s specifically described as comparing vectors that are “typically word counts or TF-IDF values,” so it is **not limited to word counts**.","Cosine similarity is a measure used to calculate the similarity between two non-zero vectors, often used in text analysis to determine how similar two documents are based on their content. This metric computes the cosine of the angle between two vectors, which are typically word counts or TF-IDF values of the documents. The cosine similarity value ranges from -1 to 1, where 1 indicates that the vectors are identical, 0 indicates that the vectors are orthogonal (no similarity), and -1 represents completely opposite vectors.",db78580409
Why does cosine similarity turn into just a dot product once the vectors are normalized?,"Because for normalized vectors, each vector has length 1.

Cosine similarity is defined as:

\[
\cos(\theta) = \frac{a \cdot b}{\|a\| \|b\|}
\]

If both vectors are normalized, then:

\[
\|a\| = 1,\quad \|b\| = 1
\]

So the formula becomes:

\[
\cos(\theta) = a \cdot b
\]

That’s why, once vectors are unit length, cosine similarity is just the dot product.","Cosine similarity measures how aligned two vectors are, regardless of their magnitude. When all vectors (including the query) are normalized to unit length, their magnitudes no longer matter. In this case, cosine similarity is equivalent to simply taking the dot product between the query and each document embedding. This allows us to compute similarities efficiently using matrix multiplication.",95feb4e75b
"In vector search, why can we use matrix multiplication to get cosine similarity scores?","Because cosine similarity is just the dot product when both vectors are normalized to unit length. In vector search, we normalize the embeddings and the query first, so their magnitudes don’t matter anymore. Then we can compute all similarity scores efficiently as a matrix multiplication between the document embedding matrix and the query vector.","Cosine similarity measures how aligned two vectors are, regardless of their magnitude. When all vectors (including the query) are normalized to unit length, their magnitudes no longer matter. In this case, cosine similarity is equivalent to simply taking the dot product between the query and each document embedding. This allows us to compute similarities efficiently using matrix multiplication.",95feb4e75b
What changes when embeddings and the query are unit-length so cosine similarity gets simpler?,"When embeddings and the query are unit-length, their magnitudes don’t matter anymore. So cosine similarity simplifies to just the dot product between the query and each embedding, which can be computed efficiently with matrix multiplication.","Cosine similarity measures how aligned two vectors are, regardless of their magnitude. When all vectors (including the query) are normalized to unit length, their magnitudes no longer matter. In this case, cosine similarity is equivalent to simply taking the dot product between the query and each document embedding. This allows us to compute similarities efficiently using matrix multiplication.",95feb4e75b
Why does normalizing vectors make their size irrelevant for cosine similarity?,"Because normalization scales each vector to unit length, so every vector has magnitude 1. After that, only the direction of the vectors matters, not how long they are. That’s why cosine similarity becomes just the dot product of the normalized vectors.","Cosine similarity measures how aligned two vectors are, regardless of their magnitude. When all vectors (including the query) are normalized to unit length, their magnitudes no longer matter. In this case, cosine similarity is equivalent to simply taking the dot product between the query and each document embedding. This allows us to compute similarities efficiently using matrix multiplication.",95feb4e75b
How is cosine similarity computed efficiently over many document embeddings and one query vector?,"Compute it by normalizing all document embeddings and the query vector to unit length, then taking the dot product between the query and every document embedding. Since cosine similarity becomes the dot product for normalized vectors, you can do this efficiently as a matrix multiplication over the embedding matrix and the query vector.","Cosine similarity measures how aligned two vectors are, regardless of their magnitude. When all vectors (including the query) are normalized to unit length, their magnitudes no longer matter. In this case, cosine similarity is equivalent to simply taking the dot product between the query and each document embedding. This allows us to compute similarities efficiently using matrix multiplication.",95feb4e75b
"For Module 2, do I have to make a brand-new GitHub repository, or can I just spin up another codespace from the repo I already have?","Just a new codespace — you do **not** need a brand-new GitHub repository.

You can create the Module 2 codespace from your existing repo. It’s recommended to keep Module 2 in a separate codespace because the vector-search dependencies are heavier, and you can stop or delete that codespace when you’re done.","Just a new codespace. A codespace is an environment (see *Can I run the course locally instead of Codespaces?*); you create it from your existing repository, so you don't need a new GitHub repo.

Use a separate codespace for Module 2 because the vector-search dependencies are fairly heavy. Keeping them isolated means you can simply stop or delete that codespace when you're done, rather than leaving the extra weight in your Module 1 environment. Setup is quick.

Since you may delete this codespace later, commit your work to your repository (see *What happens to code saved in Codespaces if I do not commit it?*).",1e829a8c6f
Why does the course recommend using a separate codespace for the vector search module instead of keeping everything in the same one?,"Because the vector-search dependencies are fairly heavy. A separate codespace keeps Module 2 isolated, so you can stop or delete it when you’re done without leaving the extra setup in your Module 1 environment. Setup is quick, and you should commit your work since you may delete that codespace later.","Just a new codespace. A codespace is an environment (see *Can I run the course locally instead of Codespaces?*); you create it from your existing repository, so you don't need a new GitHub repo.

Use a separate codespace for Module 2 because the vector-search dependencies are fairly heavy. Keeping them isolated means you can simply stop or delete that codespace when you're done, rather than leaving the extra weight in your Module 1 environment. Setup is quick.

Since you may delete this codespace later, commit your work to your repository (see *What happens to code saved in Codespaces if I do not commit it?*).",1e829a8c6f
"If I’m starting Module 2, is it enough to create a fresh codespace, or is there any extra repo setup I need to do first?","Yes — for Module 2, just create a **new codespace** from your existing repository. You **don’t** need a new GitHub repo or any extra repo setup first.

A separate codespace is recommended because the vector-search dependencies are heavier, and you can delete or stop that codespace when you’re finished. Just make sure to **commit your work** to the repo since the codespace may be deleted later.","Just a new codespace. A codespace is an environment (see *Can I run the course locally instead of Codespaces?*); you create it from your existing repository, so you don't need a new GitHub repo.

Use a separate codespace for Module 2 because the vector-search dependencies are fairly heavy. Keeping them isolated means you can simply stop or delete that codespace when you're done, rather than leaving the extra weight in your Module 1 environment. Setup is quick.

Since you may delete this codespace later, commit your work to your repository (see *What happens to code saved in Codespaces if I do not commit it?*).",1e829a8c6f
What’s the point of isolating Module 2 in its own codespace — is it mainly because the vector-search packages are heavy?,Yes — mainly because the vector-search dependencies are fairly heavy. The idea is to keep Module 2 isolated so you can stop or delete that codespace later without leaving the extra packages and setup in your Module 1 environment.,"Just a new codespace. A codespace is an environment (see *Can I run the course locally instead of Codespaces?*); you create it from your existing repository, so you don't need a new GitHub repo.

Use a separate codespace for Module 2 because the vector-search dependencies are fairly heavy. Keeping them isolated means you can simply stop or delete that codespace when you're done, rather than leaving the extra weight in your Module 1 environment. Setup is quick.

Since you may delete this codespace later, commit your work to your repository (see *What happens to code saved in Codespaces if I do not commit it?*).",1e829a8c6f
"Since the codespace might get deleted later, should I be committing my Module 2 work somewhere before I stop it?","Yes — commit your Module 2 work to your GitHub repository before you stop or delete the codespace. The code lives in the Codespaces Linux VM, so uncommitted changes can be lost if the codespace is deleted or recreated.","Just a new codespace. A codespace is an environment (see *Can I run the course locally instead of Codespaces?*); you create it from your existing repository, so you don't need a new GitHub repo.

Use a separate codespace for Module 2 because the vector-search dependencies are fairly heavy. Keeping them isolated means you can simply stop or delete that codespace when you're done, rather than leaving the extra weight in your Module 1 environment. Setup is quick.

Since you may delete this codespace later, commit your work to your repository (see *What happens to code saved in Codespaces if I do not commit it?*).",1e829a8c6f
Why is download.py stuck at 0% when pulling model.onnx from HuggingFace?,"It’s usually stuck at 0% because the connection to HuggingFace’s CDN is slow or blocked.

Fix: download the file directly in your browser from:

https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx

Then save it as:

`models/Xenova/all-MiniLM-L6-v2/model.onnx`

Once the file exists locally, `download.py` will detect it and skip re-downloading.","This can happen due to a slow or blocked connection to HuggingFace's CDN. Fix: download the file directly from your browser at https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx and save it to models/Xenova/all-MiniLM-L6-v2/model.onnx. The script checks if the file exists locally before re-downloading, so it'll skip straight past once it's there.",29b69fbe0b
What should I do if the model.onnx download keeps freezing and never starts?,"Download the file directly in your browser from:

https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx

Then save it as:

`models/Xenova/all-MiniLM-L6-v2/model.onnx`

The script will detect that the file already exists locally and skip downloading it again.","This can happen due to a slow or blocked connection to HuggingFace's CDN. Fix: download the file directly from your browser at https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx and save it to models/Xenova/all-MiniLM-L6-v2/model.onnx. The script checks if the file exists locally before re-downloading, so it'll skip straight past once it's there.",29b69fbe0b
Is there a way to manually get model.onnx instead of waiting for the script?,"Yes — you can download it manually.

Open this URL in your browser:

https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx

Then save the file to:

`models/Xenova/all-MiniLM-L6-v2/model.onnx`

The script will detect that the file already exists locally and skip re-downloading it.","This can happen due to a slow or blocked connection to HuggingFace's CDN. Fix: download the file directly from your browser at https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx and save it to models/Xenova/all-MiniLM-L6-v2/model.onnx. The script checks if the file exists locally before re-downloading, so it'll skip straight past once it's there.",29b69fbe0b
Can I save the HuggingFace model file myself so download.py stops trying to fetch it?,"Yes. The script checks whether the file already exists locally, so you can download the HuggingFace file yourself and put it here:

`models/Xenova/all-MiniLM-L6-v2/model.onnx`

Once it’s there, `download.py` should skip trying to fetch it again.","This can happen due to a slow or blocked connection to HuggingFace's CDN. Fix: download the file directly from your browser at https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx and save it to models/Xenova/all-MiniLM-L6-v2/model.onnx. The script checks if the file exists locally before re-downloading, so it'll skip straight past once it's there.",29b69fbe0b
"Why does the downloader keep hanging, and how can I make it use the local file instead?",I don't know.,"This can happen due to a slow or blocked connection to HuggingFace's CDN. Fix: download the file directly from your browser at https://huggingface.co/Xenova/all-MiniLM-L6-v2/resolve/main/onnx/model.onnx and save it to models/Xenova/all-MiniLM-L6-v2/model.onnx. The script checks if the file exists locally before re-downloading, so it'll skip straight past once it's there.",29b69fbe0b
"Why do the matrix-dot and the Python for-loop version of vector search not match exactly, even though they should be doing the same dot products?","It’s because of **floating-point precision**, not because the computations are different.

Even though both methods are doing the same dot products, the numbers get **added in a different order**:

- `X.dot(v_query)` uses optimized BLAS / matrix code
- the Python `for` loop sums sequentially

Floating-point addition is **not perfectly associative**, so tiny rounding differences can appear in the last few decimal places. So the results are essentially the same, just not exactly identical.

If you compare them, use a tolerance like:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```

rather than expecting an exact match.","In [Lesson 4 (Vector Search)](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/02-vector-search/lessons/04-vector-search.md) we compute the scores two ways — `scores = X.dot(v_query)` and the equivalent for-loop — and they can come out slightly different. This is normal, it's just floating-point precision. If you compare them with `np.allclose(scores, scores_loop)` you might get `False`, even though both compute the same dot products. They just add the numbers up in a slightly different order, and floating-point addition isn't perfectly associative, so the results can differ in the last few decimal places.

Under the hood, `X.dot(v)` runs optimized BLAS code that sums in a different order than a sequential Python loop. The math is the same; only the rounding differs, so the values aren't really ""wrong.""

Just compare them with a small tolerance instead of expecting an exact match:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```",e889793af9
I’m getting tiny differences between `X.dot(v_query)` and a loop over rows in NumPy — is that a bug or just floating-point stuff?,"Yes — that’s normal floating-point behavior, not a bug.

`X.dot(v_query)` and a row-by-row loop are doing the same math, but they may add numbers in a different order. Because floating-point addition is not perfectly associative, you can get tiny differences in the last decimal places.

A good check is:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```

So if the values are very close, both results are fine.","In [Lesson 4 (Vector Search)](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/02-vector-search/lessons/04-vector-search.md) we compute the scores two ways — `scores = X.dot(v_query)` and the equivalent for-loop — and they can come out slightly different. This is normal, it's just floating-point precision. If you compare them with `np.allclose(scores, scores_loop)` you might get `False`, even though both compute the same dot products. They just add the numbers up in a slightly different order, and floating-point addition isn't perfectly associative, so the results can differ in the last few decimal places.

Under the hood, `X.dot(v)` runs optimized BLAS code that sums in a different order than a sequential Python loop. The math is the same; only the rounding differs, so the values aren't really ""wrong.""

Just compare them with a small tolerance instead of expecting an exact match:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```",e889793af9
"When I compare vector search scores from a matrix operation and a manual loop, `np.allclose` sometimes fails. Why is that happening?","This is usually due to **floating-point precision**.

The matrix version and the manual loop compute the same dot products, but they may **sum the numbers in a different order**:

- `X.dot(v_query)` uses optimized BLAS routines
- the Python loop adds values sequentially

Because floating-point addition is **not perfectly associative**, tiny rounding differences can appear in the last few decimal places. So `np.allclose(scores, scores_loop)` may return `False` if the default tolerance is too strict, even though the results are effectively the same.

Use a small tolerance, for example:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```

","In [Lesson 4 (Vector Search)](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/02-vector-search/lessons/04-vector-search.md) we compute the scores two ways — `scores = X.dot(v_query)` and the equivalent for-loop — and they can come out slightly different. This is normal, it's just floating-point precision. If you compare them with `np.allclose(scores, scores_loop)` you might get `False`, even though both compute the same dot products. They just add the numbers up in a slightly different order, and floating-point addition isn't perfectly associative, so the results can differ in the last few decimal places.

Under the hood, `X.dot(v)` runs optimized BLAS code that sums in a different order than a sequential Python loop. The math is the same; only the rounding differs, so the values aren't really ""wrong.""

Just compare them with a small tolerance instead of expecting an exact match:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```",e889793af9
Why can the same vector search calculation give slightly different numbers depending on whether I use BLAS or a regular loop?,"Because of floating-point precision.

`BLAS` (`X.dot(v)`) and a regular loop both do the same dot product, but they add numbers in a different order. Since floating-point addition is not perfectly associative, the last few decimal places can differ slightly. The values are effectively the same, just not bit-for-bit identical.

Use a tolerance check like:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```","In [Lesson 4 (Vector Search)](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/02-vector-search/lessons/04-vector-search.md) we compute the scores two ways — `scores = X.dot(v_query)` and the equivalent for-loop — and they can come out slightly different. This is normal, it's just floating-point precision. If you compare them with `np.allclose(scores, scores_loop)` you might get `False`, even though both compute the same dot products. They just add the numbers up in a slightly different order, and floating-point addition isn't perfectly associative, so the results can differ in the last few decimal places.

Under the hood, `X.dot(v)` runs optimized BLAS code that sums in a different order than a sequential Python loop. The math is the same; only the rounding differs, so the values aren't really ""wrong.""

Just compare them with a small tolerance instead of expecting an exact match:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```",e889793af9
Is there a reason the optimized dot product and a sequential loop return values that differ in the last few decimals?,"Yes. It’s due to floating-point precision and the different order of additions.

The optimized `.dot(...)` uses low-level BLAS routines, while a sequential loop adds values in a different order. Since floating-point addition is not perfectly associative, the last few decimals can differ even though both compute the same dot product.

So the results are normal and not really wrong. Compare them with a tolerance, for example:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```","In [Lesson 4 (Vector Search)](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/02-vector-search/lessons/04-vector-search.md) we compute the scores two ways — `scores = X.dot(v_query)` and the equivalent for-loop — and they can come out slightly different. This is normal, it's just floating-point precision. If you compare them with `np.allclose(scores, scores_loop)` you might get `False`, even though both compute the same dot products. They just add the numbers up in a slightly different order, and floating-point addition isn't perfectly associative, so the results can differ in the last few decimal places.

Under the hood, `X.dot(v)` runs optimized BLAS code that sums in a different order than a sequential Python loop. The math is the same; only the rounding differs, so the values aren't really ""wrong.""

Just compare them with a small tolerance instead of expecting an exact match:

```python
np.allclose(scores, scores_loop, atol=1e-5)
```",e889793af9
"For Module 2 homework Q2, my cosine similarity doesn’t match any of the choices — am I using the wrong embedding model?","Probably yes — the most common issue is using the wrong embedding model.

For Module 2 Homework Q2, you should **not** use `sentence-transformers`. The homework expects the lightweight ONNX `Embedder` from `embedder.py`:

```python
from embedder import Embedder
model = Embedder()
```

A few other things to check:

- Embed the page’s **`content`** field, not the filename or the whole dict.
- Make sure you’re comparing it to the **query vector from Q1**.
- The vectors should already be **normalized**, so the **dot product equals cosine similarity**.

If you used a different model like `multi-qa-mpnet-base-dot-v1` or `all-mpnet-base-v2`, your cosine similarity may not match the choices.

If you’re still slightly off after using the correct model, choose the **closest option** — small numerical differences can happen.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
"Should I be using sentence-transformers in the homework embed step, or the ONNX Embedder from embedder.py?","Use the **ONNX `Embedder` from `embedder.py`** for the homework embed step, **not** `sentence-transformers`.

Example:
```python
from embedder import Embedder
model = Embedder()
```

The homework specifically says not to use `sentence-transformers`.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
"If my cosine similarity is way off, could it be because I embedded the filename or full record instead of the page content?","Yes — that could definitely be the reason. The homework context specifically says to embed the page’s `content` field, **not** the filename or the whole dict/record.

If you embed the filename or full record, the vectors won’t match what the homework expects, and your cosine similarity can end up way off.

Also make sure you are:
- using the correct embedding model from the homework,
- comparing against the query vector from Q1,
- and using normalized vectors.

If you want, I can help you check your code snippet.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
